cuest_id_b,cuest_id,time,parcela,cultivo,temporary_crop,age,gender,superf_parcela_has,Y,X,provparcela_cod,munparcela_cod,month_siembra,year_siembra,since_siembra,month_harvest,year_harvest,VP_HA,treat_status_fu,patca
3874,H2206,0. Baseline,11,cebolla,1,56,Male,1.8863997,18.666923,-71.352908,san juan,vallejuelo,febrero,2011,1989,abril,2011,7264.139038085938,3. Treated Beneficiaries,1
3880,H2197,0. Baseline,11,habichuela roja,1,37,Male,3.7727995,18.764958,-71.56382499999999,san juan,vallejuelo,agosto,2011,1994,noviembre,2011,12190.68383789063,1. Contaminated Control,0
3880,H2197,0. Baseline,11,cebolla,1,37,Male,3.7727995,18.764958,-71.56382499999999,san juan,vallejuelo,diciembre,2011,1994,abril,2012,12190.68383789063,1. Contaminated Control,0
3887,H2211,0. Baseline,11,cebolla,1,44,Male,1.2575998,18.667746,-71.34596500000001,san juan,vallejuelo,noviembre,2011,2000,abril,2012,7947.823059082031,1. Contaminated Control,0
3887,H2211,0. Baseline,11,habichuela roja,1,44,Male,1.2575998,18.667746,-71.34596500000001,san juan,vallejuelo,septiembre,2011,2000,noviembre,2011,7947.823059082031,1. Contaminated Control,0
3888,H2204,0. Baseline,11,,0,54,Male,.81743991,18.678475,-71.341936,san juan,vallejuelo,,,,,,0,2. Intended Beneficiaries,1
3889,H2158,0. Baseline,11,habichuela roja,1,65,Female,1.8863997,18.886786,-71.25621599999999,san juan,vallejuelo,septiembre,2011,2006,noviembre,2011,8973.3486328125,1. Contaminated Control,0
3889,H2158,0. Baseline,11,cebolla,1,65,Female,1.8863997,18.886786,-71.25621599999999,san juan,vallejuelo,noviembre,2011,2006,abril,2012,8973.3486328125,1. Contaminated Control,0
3893,H2213,0. Baseline,11,habichuela roja,1,73,Female,1.8863997,18.798549,-71.123673,san juan,vallejuelo,septiembre,2011,2006,noviembre,2011,7613.521728515625,3. Treated Beneficiaries,1
3893,H2213,0. Baseline,11,cebolla,1,73,Female,1.8863997,18.798549,-71.123673,san juan,vallejuelo,diciembre,2011,2006,abril,2012,7613.521728515625,3. Treated Beneficiaries,1
3894,H2199,0. Baseline,11,habichuela roja,1,60,Male,1.8863997,18.771108,-71.561762,san juan,vallejuelo,septiembre,2011,2003,noviembre,2011,6434.67041015625,2. Intended Beneficiaries,1
3894,H2199,0. Baseline,11,cebolla,1,60,Male,1.8863997,18.771108,-71.561762,san juan,vallejuelo,diciembre,2011,2003,abril,2012,6434.67041015625,2. Intended Beneficiaries,1
3895,H2200,0. Baseline,11,habichuela roja,1,43,Male,1.2575998,18.823267,-71.151101,san juan,vallejuelo,septiembre,2011,2009,noviembre,2011,6877.053588867188,3. Treated Beneficiaries,1
3895,H2200,0. Baseline,11,cebolla,1,43,Male,1.2575998,18.823267,-71.151101,san juan,vallejuelo,diciembre,2011,2009,abril,2012,6877.053588867188,3. Treated Beneficiaries,1
3900,H2203,0. Baseline,11,habichuela roja,1,75,Male,.75455987,18.82052,-71.15329,san juan,vallejuelo,septiembre,2011,1973,noviembre,2011,7260.9970703125,2. Intended Beneficiaries,1
3900,H2203,0. Baseline,11,cebolla,1,75,Male,.75455987,18.82052,-71.15329,san juan,vallejuelo,diciembre,2011,1973,abril,2012,7260.9970703125,2. Intended Beneficiaries,1
3901,H2210,0. Baseline,11,habichuela roja,1,65,Male,.94319987,18.822064,-71.152366,san juan,vallejuelo,septiembre,2011,1997,noviembre,2011,6855.688537597656,2. Intended Beneficiaries,1
3901,H2210,0. Baseline,11,cebolla,1,65,Male,.94319987,18.822064,-71.152366,san juan,vallejuelo,febrero,2011,1997,abril,2011,6855.688537597656,2. Intended Beneficiaries,1
3903,H2208,0. Baseline,11,habichuela roja,1,70,Female,1.8863997,18.802134,-71.123458,san juan,vallejuelo,septiembre,2011,2006,noviembre,2011,7088.19140625,2. Intended Beneficiaries,1
3903,H2208,0. Baseline,11,cebolla,1,70,Female,1.8863997,18.802134,-71.123458,san juan,vallejuelo,diciembre,2011,2006,abril,2012,7088.19140625,2. Intended Beneficiaries,1
3909,H1615,0. Baseline,11,limon,0,50,Male,5.0303993,18.533346,-70.805848,azua,padre las casas,abril,2005,2002,,,1417.638290405273,1. Contaminated Control,0
3909,H1615,0. Baseline,11,aguacate,0,50,Male,5.0303993,18.533346,-70.805848,azua,padre las casas,abril,2005,2002,,,1417.638290405273,1. Contaminated Control,0
3909,H1615,0. Baseline,11,guandul,1,50,Male,5.0303993,18.533346,-70.805848,azua,padre las casas,abril,2011,no recuerda,diciembre,2011,1417.638290405273,1. Contaminated Control,0
3909,H1615,0. Baseline,11,habichuela roja,1,50,Male,5.0303993,18.533346,-70.805848,azua,padre las casas,abril,2011,no recuerda,agosto,2011,1417.638290405273,1. Contaminated Control,0
3912,H1547,0. Baseline,11,aguacate,0,64,Male,3.7727995,18.694243,-70.950913,azua,padre las casas,abril,2002,2002,,,1633.802978515625,2. Intended Beneficiaries,1
3912,H1547,0. Baseline,11,limon,0,64,Male,3.7727995,18.694243,-70.950913,azua,padre las casas,marzo,2009,2009,,,1633.802978515625,2. Intended Beneficiaries,1
3914,H1696,0. Baseline,11,,0,27,Male,1.8863997,18.890127,-70.853212,azua,padre las casas,,,,,,0,2. Intended Beneficiaries,1
3915,H1692,0. Baseline,11,habichuela roja,1,24,Male,1.8863997,18.889566,-70.85396799999999,azua,padre las casas,abril,2011,2010,julio,2011,254.4962310791016,1. Contaminated Control,0
3915,H1692,0. Baseline,11,maiz grano/mazorca,1,24,Male,1.8863997,18.889566,-70.85396799999999,azua,padre las casas,abril,2011,2010,julio,2011,254.4962310791016,1. Contaminated Control,0
3915,H1692,0. Baseline,11,guandul,1,24,Male,1.8863997,18.889566,-70.85396799999999,azua,padre las casas,abril,2011,2010,diciembre,2011,254.4962310791016,1. Contaminated Control,0
3918,H1626,0. Baseline,11,guandul,1,44,Male,6.2879992,18.90349,-70.861009,azua,padre las casas,mayo,2011,1990,diciembre,2011,468.5663108825684,1. Contaminated Control,0
3918,H1626,0. Baseline,11,auyama,1,44,Male,6.2879992,18.90349,-70.861009,azua,padre las casas,mayo,2011,1990,diciembre,2011,468.5663108825684,1. Contaminated Control,0
3918,H1626,0. Baseline,11,maiz grano/mazorca,1,44,Male,6.2879992,18.90349,-70.861009,azua,padre las casas,mayo,2011,1990,septiembre,2011,468.5663108825684,1. Contaminated Control,0
3918,H1626,0. Baseline,11,habichuela negra,1,44,Male,6.2879992,18.90349,-70.861009,azua,padre las casas,mayo,2011,1990,agosto,2011,468.5663108825684,1. Contaminated Control,0
3920,H1624,0. Baseline,11,guandul,1,69,Male,2.8295996,18.482028,-70.688897,azua,padre las casas,abril,2011,1970,diciembre,2011,2141.492752075195,2. Intended Beneficiaries,1
3920,H1624,0. Baseline,11,maiz grano/mazorca,1,69,Male,2.8295996,18.482028,-70.688897,azua,padre las casas,abril,2011,1970,agosto,2011,2141.492752075195,2. Intended Beneficiaries,1
3920,H1624,0. Baseline,11,aguacate,0,69,Male,2.8295996,18.482028,-70.688897,azua,padre las casas,abril,2004,2004,,,2141.492752075195,2. Intended Beneficiaries,1
3922,H1617,0. Baseline,11,habichuela negra,1,58,Male,2.5151997,18.523028,-70.57157599999999,azua,padre las casas,abril,2011,1972,agosto,2011,3627.880363464355,2. Intended Beneficiaries,1
3922,H1617,0. Baseline,11,aguacate,0,58,Male,2.5151997,18.523028,-70.57157599999999,azua,padre las casas,abril,2008,2000,,,3627.880363464355,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,11,guandul,1,65,Male,6.2879992,18.75421,-70.843647,azua,guayabal,abril,2011,1980,diciembre,2011,3573.572689056396,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,11,auyama,1,65,Male,6.2879992,18.75421,-70.843647,azua,guayabal,abril,2011,1980,diciembre,2011,3573.572689056396,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,11,yuca,1,65,Male,6.2879992,18.75421,-70.843647,azua,guayabal,mayo,2011,1980,abril,2012,3573.572689056396,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,11,habichuela roja,1,65,Male,6.2879992,18.75421,-70.843647,azua,guayabal,abril,2011,1980,julio,2011,3573.572689056396,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,11,aguacate,0,65,Male,6.2879992,18.75421,-70.843647,azua,guayabal,abril,2008,1980,,,3573.572689056396,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,12,,0,65,Male,5.0303993,18.531743,-70.615954,azua,guayabal,,,,,,3573.572689056396,2. Intended Beneficiaries,1
3923,H1565,0. Baseline,11,cafe,0,65,Male,6.2879992,18.75421,-70.843647,azua,guayabal,abril,2008,1980,,,3573.572689056396,2. Intended Beneficiaries,1
3924,H1638,0. Baseline,12,,0,46,Male,.25151998,18.736294,-70.93756,azua,las charcas,,,,,,0,3. Treated Beneficiaries,1
3924,H1638,0. Baseline,11,pasto,0,46,Male,4.4015994,18.734517,-70.93642800000001,azua,padre las casas,no recuerda,2005,2005,,,0,3. Treated Beneficiaries,1
3925,H1647,0. Baseline,11,limon,0,56,Male,.88031989,18.58207,-70.94789,azua,padre las casas,abril,2010,2010,,,1357.313232421875,3. Treated Beneficiaries,1
3925,H1647,0. Baseline,12,,0,56,Male,3.1439996,18.733282,-70.93554399999999,azua,padre las casas,,,,,,1357.313232421875,3. Treated Beneficiaries,1
3925,H1647,0. Baseline,11,aguacate,0,56,Male,.88031989,18.58207,-70.94789,azua,padre las casas,abril,2010,2010,,,1357.313232421875,3. Treated Beneficiaries,1
3927,H1559,0. Baseline,11,aguacate,0,44,Female,1.1318399,18.755153,-70.837808,azua,guayabal,mayo,2008,2008,,,452.437744140625,2. Intended Beneficiaries,1
3927,H1559,0. Baseline,11,cafe,0,44,Female,1.1318399,18.755153,-70.837808,azua,guayabal,abril,2009,2009,,,452.437744140625,2. Intended Beneficiaries,1
3927,H1559,0. Baseline,21,habichuela roja,1,44,Female,.94319987,18.720926,-70.779257,azua,guayabal,abril,2011,2004,julio,2011,452.437744140625,2. Intended Beneficiaries,1
3934,H1537,0. Baseline,11,guandul,1,45,Male,37.727997,18.663993,-70.859514,azua,las yayas de viajama,junio,2011,2011,noviembre,2011,605.1354827880859,2. Intended Beneficiaries,1
3934,H1537,0. Baseline,11,maiz grano/mazorca,1,45,Male,37.727997,18.663993,-70.859514,azua,las yayas de viajama,abril,2011,2011,septiembre,2011,605.1354827880859,2. Intended Beneficiaries,1
3934,H1537,0. Baseline,11,auyama,1,45,Male,37.727997,18.663993,-70.859514,azua,las yayas de viajama,abril,2011,2011,septiembre,2011,605.1354827880859,2. Intended Beneficiaries,1
3937,H2025,0. Baseline,12,arroz,1,48,Male,1.8863997,18.758489,-71.486891,san juan,las matas de farfan,mayo,2011,1995,noviembre,2011,4013.499877929688,2. Intended Beneficiaries,1
3937,H2025,0. Baseline,11,batata,1,48,Male,2.5151997,18.758929,-71.490442,san juan,las matas de farfan,septiembre,2011,1995,febrero,2012,4013.499877929688,2. Intended Beneficiaries,1
3940,H2009,0. Baseline,12,,0,56,Female,.75455987,18.704881,-71.64855,elías piña,hondo valle,,,,,,0,0. Pure Control,0
3940,H2009,0. Baseline,11,,0,56,Female,.75455987,18.680107,-71.652912,elías piña,hondo valle,,,,,,0,0. Pure Control,0
3949,H1583,0. Baseline,11,,0,43,Male,.62879992,18.607033,-70.75088700000001,azua,padre las casas,,,,,,4497.9853515625,2. Intended Beneficiaries,1
3950,H1567,0. Baseline,11,aguacate,0,33,Male,1.8863997,18.70911,-70.799988,azua,guayabal,mayo,2011,2011,,,919.537841796875,1. Contaminated Control,0
3950,H1567,0. Baseline,11,guandul,1,33,Male,1.8863997,18.70911,-70.799988,azua,guayabal,abril,2011,1998,diciembre,2011,919.537841796875,1. Contaminated Control,0
3952,H1680,0. Baseline,11,,0,59,Male,1.8863997,18.681203,-70.88990800000001,azua,padre las casas,,,,,,1885.1572265625,2. Intended Beneficiaries,1
3959,H1393,0. Baseline,11,mango,0,49,Male,1.8863997,18.451866,-70.793211,azua,azua,julio,2002,2000,,,2010.83447265625,0. Pure Control,0
3959,H1393,0. Baseline,12,mango,0,49,Male,2.2636797,18.453374,-70.807918,azua,azua,julio,2002,2000,,,2010.83447265625,0. Pure Control,0
3960,H1464,0. Baseline,11,sandia,1,38,Male,1.8863997,18.398572,-70.828074,azua,nuevo sabana yegua,abril,2011,2011,julio,2011,7226.43603515625,0. Pure Control,0
3962,H1428,0. Baseline,11,limon,0,50,Male,2.2007997,18.460707,-70.885188,azua,azua,no recuerda,2006,2006,,,1077.232788085938,0. Pure Control,0
3964,H1394,0. Baseline,11,guineo,0,50,Male,1.8863997,18.411609,-70.73773300000001,azua,azua,no recuerda,1993,1993,,,1932.286254882813,0. Pure Control,0
3968,H1504,0. Baseline,11,habichuela negra,1,50,Male,3.3955195,18.648573,-70.87280800000001,azua,las yayas de viajama,abril,2011,2011,agosto,2011,238.7865905761719,2. Intended Beneficiaries,1
3968,H1504,0. Baseline,21,,0,50,Male,1.5719998,18.344586,-70.49626600000001,azua,las yayas de viajama,,,,,,238.7865905761719,2. Intended Beneficiaries,1
3974,H1655,0. Baseline,11,aguacate,0,53,Male,4.0871997,18.738645,-70.928724,azua,padre las casas,abril,2008,2008,,,150.8125762939453,1. Contaminated Control,0
3974,H1655,0. Baseline,11,limon,0,53,Male,4.0871997,18.738645,-70.928724,azua,padre las casas,abril,2010,2010,,,150.8125762939453,1. Contaminated Control,0
3978,H1623,0. Baseline,21,maiz grano/mazorca,1,46,Male,2.5151997,18.625235,-70.83473499999999,azua,padre las casas,marzo,2011,1990,agosto,2011,1405.573303222656,1. Contaminated Control,0
3978,H1623,0. Baseline,21,yuca,1,46,Male,2.5151997,18.625235,-70.83473499999999,azua,padre las casas,marzo,2011,1990,noviembre,2011,1405.573303222656,1. Contaminated Control,0
3980,H1634,0. Baseline,11,,0,49,Male,1.8863997,18.740351,-70.93136199999999,azua,padre las casas,,,,,,0,1. Contaminated Control,0
3981,H1659,0. Baseline,11,cafe,0,53,Male,5.1561594,18.737134,-70.927778,azua,padre las casas,no recuerda,1978,1986,,,5203.0341796875,2. Intended Beneficiaries,1
3981,H1659,0. Baseline,11,aguacate,0,53,Male,5.1561594,18.737134,-70.927778,azua,padre las casas,marzo,2000,2000,,,5203.0341796875,2. Intended Beneficiaries,1
3982,H1652,0. Baseline,11,aguacate,0,72,Male,3.1439996,18.736823,-70.926761,azua,padre las casas,mayo,1990,1990,,,4335.861694335938,2. Intended Beneficiaries,1
3982,H1652,0. Baseline,11,cafe,0,72,Male,3.1439996,18.736823,-70.926761,azua,padre las casas,abril,1983,1970,,,4335.861694335938,2. Intended Beneficiaries,1
3982,H1652,0. Baseline,12,cafe,0,72,Male,1.5719998,18.736489,-70.926405,azua,padre las casas,mayo,1984,1990,,,4335.861694335938,2. Intended Beneficiaries,1
3983,H1695,0. Baseline,11,aguacate,0,26,Male,1.8863997,18.73422,-70.93712600000001,azua,padre las casas,junio,2010,2010,,,0,3. Treated Beneficiaries,1
3987,H2136,0. Baseline,11,guandul,1,36,Male,2.2007997,18.516534,-70.6778,san juan,las matas de farfan,enero,2011,2001,junio,2011,1809.7509765625,0. Pure Control,0
3991,H1712,0. Baseline,11,habichuela negra,1,86,Female,5.3447995,18.754737,-70.861374,azua,peralta,septiembre,2011,1985,diciembre,2011,1123.5537109375,3. Treated Beneficiaries,1
3991,H1712,0. Baseline,12,cafe,0,86,Female,6.2879992,18.606781,-70.72791100000001,azua,peralta,no recuerda,1985,1985,,,1123.5537109375,3. Treated Beneficiaries,1
3991,H1712,0. Baseline,11,ají,1,86,Female,5.3447995,18.754737,-70.861374,azua,peralta,junio,2011,1985,agosto,2011,1123.5537109375,3. Treated Beneficiaries,1
3996,H1713,0. Baseline,11,cafe,0,64,Female,6.2879992,18.61272,-70.74106,azua,peralta,no recuerda,1942,1995,,,3664.368713378906,3. Treated Beneficiaries,1
3996,H1713,0. Baseline,12,habichuela negra,1,64,Female,.94319987,18.620642,-70.728013,azua,peralta,abril,2011,2002,julio,2011,3664.368713378906,3. Treated Beneficiaries,1
3996,H1713,0. Baseline,12,maiz grano/mazorca,1,64,Female,.94319987,18.620642,-70.728013,azua,peralta,abril,2011,2002,julio,2011,3664.368713378906,3. Treated Beneficiaries,1
3996,H1713,0. Baseline,12,guandul,1,64,Female,.94319987,18.620642,-70.728013,azua,peralta,abril,2011,2002,diciembre,2011,3664.368713378906,3. Treated Beneficiaries,1
4001,H1817,0. Baseline,11,habichuela negra,1,71,Male,3.7727995,18.593641,-70.74679500000001,azua,peralta,abril,2011,1988,julio,2011,1392.274230957031,2. Intended Beneficiaries,1
4005,H1724,0. Baseline,11,ají,1,40,Male,2.5151997,18.605342,-70.72984,azua,peralta,septiembre,2011,2000,diciembre,2011,3657.205200195313,1. Contaminated Control,0
4005,H1724,0. Baseline,12,cafe,0,40,Male,1.2575998,18.604681,-70.728398,azua,peralta,no recuerda,1980,1990,,,3657.205200195313,1. Contaminated Control,0
4006,H1704,0. Baseline,11,aguacate,0,44,Male,1.2575998,18.607828,-70.72654300000001,azua,peralta,septiembre,2009,2000,,,211.1376190185547,2. Intended Beneficiaries,1
4012,H1758,0. Baseline,11,plátano,0,62,Male,2.5151997,18.536668,-70.764944,azua,azua,diciembre,2009,2006,,,10672.81799316406,2. Intended Beneficiaries,1
4022,H1998,0. Baseline,11,,0,68,Male,.62879992,18.685825,-71.652824,elías piña,hondo valle,,,,,,691.224365234375,0. Pure Control,0
4022,H1998,0. Baseline,12,habichuela blanca,1,68,Male,1.8863997,18.71692,-71.700621,elías piña,hondo valle,marzo,2011,1980,julio,2011,691.224365234375,0. Pure Control,0
4031,H1972,0. Baseline,12,maiz grano/mazorca,1,48,Male,.75455987,18.713684,-71.69728000000001,elías piña,el llano,junio,2011,2010,octubre,2011,1029.695755004883,3. Treated Beneficiaries,1
4031,H1972,0. Baseline,12,guandul,1,48,Male,.75455987,18.713684,-71.69728000000001,elías piña,el llano,junio,2011,2010,diciembre,2011,1029.695755004883,3. Treated Beneficiaries,1
4031,H1972,0. Baseline,11,guandul,1,48,Male,7.2311993,18.875421,-71.67961699999999,elías piña,comendador,abril,2011,2007,diciembre,2011,1029.695755004883,3. Treated Beneficiaries,1
4031,H1972,0. Baseline,11,maiz grano/mazorca,1,48,Male,7.2311993,18.875421,-71.67961699999999,elías piña,comendador,abril,2011,2007,agosto,2011,1029.695755004883,3. Treated Beneficiaries,1
4034,H2021,0. Baseline,11,mani,1,55,Male,24.774717,18.907774,-71.62027,san juan,las matas de farfan,noviembre,2011,1990,febrero,2012,812.0676879882813,2. Intended Beneficiaries,1
4034,H2021,0. Baseline,11,pasto,0,55,Male,24.774717,18.907774,-71.62027,san juan,las matas de farfan,no recuerda,1990,1990,,,812.0676879882813,2. Intended Beneficiaries,1
4036,H2138,0. Baseline,11,arroz,1,31,Male,2.8295996,18.88709,-71.46507,san juan,las matas de farfan,marzo,2011,1998,julio,2011,1960.563598632813,0. Pure Control,0
4039,H2132,0. Baseline,11,maiz grano/mazorca,1,73,Male,12.575998,18.763881,-71.15208199999999,san juan,las matas de farfan,marzo,2011,2004,julio,2011,678.6566162109375,0. Pure Control,0
4043,H1722,0. Baseline,12,habichuela negra,1,74,Male,.94319987,18.612488,-70.726214,azua,peralta,septiembre,2011,1965,diciembre,2011,1511.896057128906,1. Contaminated Control,0
4043,H1722,0. Baseline,11,cafe,0,74,Male,5.0303993,18.615945,-70.73347,azua,peralta,no recuerda,1963,1963,,,1511.896057128906,1. Contaminated Control,0
4045,H1837,0. Baseline,12,cafe,0,55,Male,5.0303993,18.75217,-70.89662199999999,azua,peralta,abril,1990,1990,,,1979.415100097656,2. Intended Beneficiaries,1
4045,H1837,0. Baseline,11,pasto,0,55,Male,1.8863997,,,azua,peralta,septiembre,1998,1990,,,1979.415100097656,2. Intended Beneficiaries,1
4045,H1837,0. Baseline,11,habichuela negra,1,55,Male,1.8863997,,,azua,peralta,marzo,2011,1998,julio,2011,1979.415100097656,2. Intended Beneficiaries,1
4047,H1838,0. Baseline,11,limon,0,69,Male,1.2575998,18.68592,-71.047668,azua,peralta,septiembre,2010,2006,,,0,1. Contaminated Control,0
4047,H1838,0. Baseline,11,aguacate,0,69,Male,1.2575998,18.68592,-71.047668,azua,peralta,septiembre,2010,2006,,,0,1. Contaminated Control,0
4047,H1838,0. Baseline,11,zapote,0,69,Male,1.2575998,18.68592,-71.047668,azua,peralta,septiembre,2010,2006,,,0,1. Contaminated Control,0
4055,H2020,0. Baseline,11,batata,1,77,Male,1.8863997,18.922563,-71.61138699999999,san juan,las matas de farfan,marzo,2011,1991,agosto,2011,1885.157318115234,2. Intended Beneficiaries,1
4058,H2023,0. Baseline,11,habichuela blanca,1,59,Male,1.8863997,18.879918,-71.562083,san juan,las matas de farfan,noviembre,2011,1970,febrero,2012,678.6566162109375,2. Intended Beneficiaries,1
4061,H2024,0. Baseline,12,pasto,0,52,Male,10.312319,18.782872,-71.31698799999999,san juan,las matas de farfan,no recuerda,1970,1970,,,780.4551391601563,3. Treated Beneficiaries,1
4061,H2024,0. Baseline,11,maiz grano/mazorca,1,52,Male,6.6023993,18.842133,-71.541675,san juan,las matas de farfan,agosto,2011,1970,diciembre,2011,780.4551391601563,3. Treated Beneficiaries,1
4062,H2031,0. Baseline,11,maiz grano/mazorca,1,62,Male,1.8863997,18.932328,-71.57615800000001,san juan,las matas de farfan,junio,2011,2009,noviembre,2011,565.5471801757813,2. Intended Beneficiaries,1
4065,H2030,0. Baseline,11,,0,32,Male,1.8863997,18.932324,-71.56765300000001,san juan,las matas de farfan,,,,,,0,2. Intended Beneficiaries,1
4074,H1627,0. Baseline,11,,0,53,Female,1.5719998,18.839817,-70.922793,azua,padre las casas,,,,,,2097.237487792969,1. Contaminated Control,0
4078,H1668,0. Baseline,12,cafe,0,42,Male,4.4015994,18.746051,-70.87940999999999,azua,padre las casas,abril,2005,1990,,,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,13,habichuela roja,1,42,Male,1.5719998,18.893727,-70.852062,azua,padre las casas,abril,2011,1985,agosto,2011,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,11,tayota,0,42,Male,3.7727995,18.746476,-70.89022799999999,azua,padre las casas,marzo,1990,1990,,,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,13,auyama,1,42,Male,1.5719998,18.893727,-70.852062,azua,padre las casas,abril,2011,1985,diciembre,2011,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,13,guandul,1,42,Male,1.5719998,18.893727,-70.852062,azua,padre las casas,abril,2011,1985,diciembre,2011,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,12,aguacate,0,42,Male,4.4015994,18.746051,-70.87940999999999,azua,padre las casas,abril,2005,1990,,,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,11,cafe,0,42,Male,3.7727995,18.746476,-70.89022799999999,azua,padre las casas,marzo,1990,1990,,,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,11,aguacate,0,42,Male,3.7727995,18.746476,-70.89022799999999,azua,padre las casas,abril,1997,1997,,,8545.795013427734,2. Intended Beneficiaries,1
4078,H1668,0. Baseline,13,aguacate,0,42,Male,1.5719998,18.893727,-70.852062,azua,padre las casas,mayo,2011,1997,,,8545.795013427734,2. Intended Beneficiaries,1
4079,H1544,0. Baseline,11,limon,0,57,Male,12.575998,18.741578,-70.933241,azua,padre las casas,mayo,2008,2008,,,0,3. Treated Beneficiaries,1
4080,H1562,0. Baseline,11,aguacate,0,59,Male,25.151997,18.733081,-70.91066600000001,azua,guayabal,julio,2011,2011,,,573.0878295898438,1. Contaminated Control,0
4080,H1562,0. Baseline,11,habichuela roja,1,59,Male,25.151997,18.733081,-70.91066600000001,azua,guayabal,julio,2011,1982,diciembre,2011,573.0878295898438,1. Contaminated Control,0
4080,H1562,0. Baseline,11,pasto,0,59,Male,25.151997,18.733081,-70.91066600000001,azua,guayabal,no recuerda,1984,1984,,,573.0878295898438,1. Contaminated Control,0
4084,H1639,0. Baseline,12,limon,0,64,Male,62.879993,18.712127,-70.97170300000001,azua,padre las casas,mayo,2011,2011,,,2714.626708984375,1. Contaminated Control,0
4084,H1639,0. Baseline,12,pasto,0,64,Male,62.879993,18.712127,-70.97170300000001,azua,padre las casas,no recuerda,1977,no recuerda,,,2714.626708984375,1. Contaminated Control,0
4084,H1639,0. Baseline,11,arroz,1,64,Male,.81743991,18.729731,-70.961163,azua,padre las casas,mayo,2011,no recuerda,agosto,2011,2714.626708984375,1. Contaminated Control,0
4088,H1770,0. Baseline,11,guandul,1,40,Male,1.2575998,18.534755,-70.76722100000001,azua,azua,abril,2011,1980,noviembre,2011,746.5222778320313,1. Contaminated Control,0
4111,H2022,0. Baseline,11,habichuela blanca,1,42,Male,2.5151997,18.870944,-71.56679699999999,san juan,las matas de farfan,noviembre,2011,1998,febrero,2012,1885.1572265625,2. Intended Beneficiaries,1
4111,H2022,0. Baseline,12,pasto,0,42,Male,1.8863997,18.847534,-71.569126,san juan,las matas de farfan,no recuerda,1998,1998,,,1885.1572265625,2. Intended Beneficiaries,1
4114,H1463,0. Baseline,11,tomate industrial,1,67,Male,3.8985596,18.431298,-70.845022,azua,azua,noviembre,2011,2011,enero,2012,14010.9755859375,0. Pure Control,0
